date_index,horas_operacion,toneladas,au_cabeza,ag_cabeza,pb_cabeza,zn_cabeza,fe_cabeza,cu_cabeza,au_concentrado_pb,ag_concentrado_pb,pb_concentrado_pb,zn_concentrado_pb,fe_concentrado_pb,cu_concentrado_pb,au_colas_pb,ag_colas_pb,pb_colas_pb,zn_colas_pb,fe_colas_pb,cu_colas_pb,au_concentrado_zn,ag_concentrado_zn,pb_concentrado_zn,zn_concentrado_zn,fe_concentrado_zn,cu_concentrado_zn,au_colas_zn,ag_colas_zn,pb_colas_zn,zn_colas_zn,fe_colas_zn,cu_colas_zn,au_concentrado_fe,ag_concentrado_fe,pb_concentrado_fe,zn_concentrado_fe,fe_concentrado_fe,cu_concentrado_fe,au_colas_fe,ag_colas_fe,pb_colas_fe,zn_colas_fe,fe_colas_fe,cu_colas_fe,au_recuperacion,ag_recuperacion,pb_recuperacion,zn_recuperacion,fe_recuperacion,au_contenido,ag_contenido,pb_contenido,zn_contenido,ag_concentrado_pb_ley,pb_concentrado_pb_ley,zn_concentrado_pb_ley,ag_concentrado_zn_ley,zn_concentrado_zn_ley,au_concentrado_fe_ley,ag_concentrado_fe_ley,fe_concentrado_fe_ley
2024-01-15_2,12.0,2193.7266,1.72,424.01,1.04,1.95,6.245,0.03,42.83,17014.72,43.07,10.15,6.63,0.88,0.59,83.0,0.13,1.78,6.05,0.01,2.3,956.73,0.79,52.07,8.16,0.41,0.5,48.87,0.08,0.12,5.25,0.01,2.857142857142857,786.5814285714285,0.6585714285714286,2.237142857142857,37.14857142857143,0.0588571428571428,0.3071428571428571,37.76714285714286,0.09,0.1085714285714285,4.0,0.0097142857142857,74.50462297230229,91.7252321643241,88.38397839830448,84.81562720309194,9.853718786910912,2.240152809907592,853.1932699726907,19.264007664217957,39.85960038687016,17014.649778106766,43.600983576196384,10.061897716485648,956.8888819887204,49.33558849820109,2.942570321840688,785.7593385380966,37.546181157024805
2024-01-16_1,12.0,2123.5305,1.72,688.58,1.37,1.96,6.293,0.04,45.17,17660.57,44.94,10.42,6.38,0.93,0.64,80.75,0.12,1.83,5.9,0.02,2.28,935.74,0.83,52.92,8.16,0.44,0.58,50.81,0.05,0.08,4.5,0.01,3.0485714285714285,651.25,0.6257142857142857,2.0542857142857143,35.60142857142857,0.0528571428571428,0.4057142857142857,43.18714285714286,0.12,0.1442857142857143,5.098571428571429,0.0114285714285714,79.59730611345147,94.22251343797264,94.29375268329714,79.03462888202942,7.62259903482545,2.5606560242215406,1377.7410342258695,31.336192540995025,35.930247383882225,17660.53924995109,42.67949287582402,10.272462415195491,935.8082428655204,51.7993072833046,3.0954780484741105,652.1787459562612,35.55811600249265
2024-01-16_2,12.0,2098.52454,1.72,685.59,0.97,1.68,5.93,0.029,45.17,17620.41,38.71,10.13,7.69,0.81,0.78,110.42,0.09,1.48,5.93,0.02,3.31,1397.28,1.25,53.73,8.16,0.4,0.63,65.5,0.05,0.1099999999999999,4.4,0.01,3.375714285714285,1264.402857142857,0.7957142857142857,2.7771428571428576,34.62057142857143,0.0768571428571428,0.4257142857142857,57.30428571428571,0.1257142857142857,0.1328571428571428,5.267285714285714,0.0124285714285714,72.17033307043138,92.15888467789122,90.13961252667195,82.48787174105584,4.131659954120641,2.669059804473365,1325.9151637724217,18.3110567084724,33.80249791083172,17620.371482252984,38.73722751143692,9.94337607745786,1397.493916676355,48.86385478079697,3.4149660277326106,1265.6678896268477,34.58610188973987
2024-01-17_1,12.0,2162.20112,1.69,437.45,1.01,2.18,6.001,0.036,45.94,17660.57,38.46,10.88,7.48,1.03,0.73,94.27,0.1,1.75,5.58,0.02,2.16,875.12,0.57,52.22,8.32,0.55,0.54,60.95,0.05,0.09,5.11,0.01,3.182857142857143,877.7542857142857,0.6957142857142857,2.4885714285714284,35.782,0.0597142857142857,0.4071428571428571,49.30428571428571,0.1114285714285714,0.1314285714285714,4.847285714285714,0.0124285714285714,69.12722414920785,89.49088037535803,87.04844822281305,88.42554599462308,8.627001252463549,2.1538432063913038,846.4538595219021,12.43152118483099,42.62370817435552,17660.53924995109,41.19377421671645,10.86576083473225,875.4656831719301,48.87127408560627,3.240476712797031,877.8898364453136,35.82168322076808
2024-01-17_2,12.0,2157.05485,1.92,520.34,1.06,2.2,6.417,0.024,45.94,16700.91,42.95,11.95,6.9,0.88,0.64,100.55,0.14,2.03,6.49,0.04,2.14,889.28,0.97,51.8,8.16,0.52,0.54,63.69,0.09,0.04,4.9,0.01,2.8714285714285714,599.2428571428571,0.4214285714285714,1.6914285714285713,36.44571428571428,0.0471428571428571,0.3257142857142857,38.14857142857143,0.1342857142857142,0.1328571428571428,4.747142857142857,0.0114285714285714,81.15752901129754,93.48321424241128,88.0852235891981,86.00740706674266,25.53957321245701,3.031880426177584,1049.2573936886477,22.49513230929999,45.82277186101212,16700.87881882358,41.239364509953305,11.78675684663382,889.4491854413892,48.82403068592444,3.0170443889625584,599.8360176460078,36.01484488102602
2024-01-18_1,12.0,2016.65373,2.15,607.22,1.17,2.36,6.167,0.042,45.94,17660.57,44.0,10.48,6.73,1.07,0.79,112.0,0.15,1.9,6.19,0.02,1.98,950.97,0.78,51.29,8.08,0.51,0.63,64.76,0.07,0.14,4.71,0.01,2.967142857142857,659.4214285714286,0.6371428571428571,2.204285714285714,34.94714285714286,0.0542857142857143,0.4157142857142857,44.60428571428572,0.1342857142857142,0.1557142857142857,5.262857142857143,0.0114285714285714,74.77571187623903,93.42714943132592,88.90500826669174,85.17533393109524,18.026583592307592,2.6155694738209823,1144.0644756330355,20.448061154875862,45.89530018959631,17660.53924995109,44.30657334032876,10.361675283730822,951.4464683969892,43.71635916276416,3.087055892485274,660.2332321680904,34.52834251878856
2024-01-18_2,12.0,2069.29758,1.72,536.43,1.45,2.55,6.491,0.043,45.94,17660.57,44.6,11.06,7.57,0.92,0.68,112.25,0.16,2.49,6.56,0.02,1.68,818.79,0.75,52.19,8.32,0.45,0.64,67.59,0.09,0.15,5.28,0.01,2.907142857142857,815.3971428571429,0.6128571428571429,2.484285714285714,35.31,0.0642857142857143,0.3714285714285714,47.81857142857143,0.1528571428571428,0.1557142857142857,4.981428571428571,0.0114285714285714,76.94056825284278,92.01215324043184,87.41442904243492,86.93247115338214,13.93807962813727,2.7363743238502543,1021.3655409786332,21.262603658961428,55.67514328375442,17660.53924995109,46.41698530583052,10.87096196771524,819.1997558331861,46.30565224251918,3.0161025073260985,815.637072498894,35.36357768188204
2024-01-19_1,12.0,2096.82879,1.33,512.11,1.11,2.1,6.496,0.033,45.94,17660.57,42.73,10.71,7.65,0.83,0.49,92.73,0.11,2.06,6.15,0.02,1.37,810.79,0.64,52.36,8.59,0.39,0.39,61.86,0.06,0.1099999999999999,4.71,0.01,2.597142857142857,648.0842857142857,0.5414285714285714,1.8657142857142852,35.514428571428574,0.0515714285714285,0.27,32.427142857142854,0.0871428571428571,0.1157142857142857,3.909857142857143,0.0098571428571428,82.1406936743638,94.34286649889673,90.39880420691172,84.78257216325493,28.34080102894786,2.4197643276636893,1013.0602957549166,19.57420715027237,42.19368957000632,17660.53924995109,43.553858412552295,10.583195543828127,810.8929843697769,49.89481589778317,2.645179166206857,648.381299849603,35.562756647667186
2024-01-19_2,12.0,2069.29758,1.57,500.78,0.99,1.85,6.279,0.031,45.94,17660.57,37.38,12.12,8.75,0.75,0.64,86.95,0.11,1.86,6.33,0.01,2.11,774.62,0.73,50.73,9.61,0.39,0.57,60.04,0.07,0.13,4.88,0.01,2.7114285714285717,721.41,0.4957142857142857,2.138571428571429,34.92428571428572,0.0642857142857143,0.3514285714285714,43.06857142857143,0.1257142857142857,0.1414285714285714,4.622857142857143,0.0114285714285714,81.14786256149341,92.09799997052257,88.05946757653935,81.76927815910965,14.436695832185793,2.662955637624616,768.1153573829868,13.27347875366448,29.41677180501967,17660.53924995109,38.385664159540106,11.8984552768364,774.6958843090367,47.90233843083239,2.7883676878480257,721.7019308489809,34.99895959224193
2024-01-20_1,12.0,2094.3195,1.41,395.9,0.86,1.93,6.276,0.032,37.07,13974.48,38.57,10.69,8.28,0.83,0.69,76.47,0.1,1.91,5.76,0.01,2.53,806.19,0.73,52.84,9.97,0.36,0.54,52.37,0.06,0.21,5.34,0.01,2.632857142857143,624.5142857142857,0.6357142857142857,1.6957142857142855,34.48242857142857,0.049,0.3328571428571428,32.78142857142857,0.0942857142857142,0.0942857142857142,3.840571428571428,0.0101428571428571,74.0200044432899,92.42822655897598,90.00507055938341,80.6083759392287,19.91339965420095,2.143461657001074,766.360404396344,17.831378680937362,34.44394401480431,13974.506300854557,37.04416057096959,10.625510723233395,806.1164248538129,52.6483409108512,2.755530492686582,624.2050205421888,35.039756442456365
2024-01-20_2,12.0,1999.90076,1.68,402.01,0.87,2.06,6.657,0.031,45.41,17750.11,42.28,11.69,8.04,0.82,0.83,103.78,0.11,1.97,6.9,0.01,2.48,940.03,0.86,51.46,10.33,0.35,0.72,56.57,0.09,0.26,6.07,0.01,3.1757142857142857,629.1957142857143,0.7285714285714286,2.361428571428571,37.23142857142857,0.0685714285714285,0.4914285714285714,48.69428571428571,0.1457142857142857,0.1514285714285714,5.315714285714286,0.0128571428571428,66.35712122748812,88.88144668320064,84.53014597218869,85.57708981244177,7.375343638619582,2.1491671615740446,714.5891508689722,14.379236753245166,44.73609171212884,17749.92515590485,42.54278354940239,11.444900914390804,940.5297448046292,42.60550960445024,3.231301780379597,628.7844187034408,37.34990485189222
2024-01-21_1,11.7,1932.51951,1.68,359.33,1.03,2.23,6.543,0.057,37.63,13309.64,38.85,12.06,8.4,0.85,0.68,77.8,0.12,2.04,6.43,0.01,1.73,771.96,0.74,50.58,9.09,0.38,0.65,48.14,0.1,0.22,5.79,0.01,2.632857142857143,452.0514285714286,0.4442857142857143,1.415714285714286,34.207142857142856,0.0542857142857143,0.3757142857142857,32.6,0.1014285714285714,0.1085714285714285,4.1971428571428575,0.0128571428571428,73.9345392140686,91.80057257802817,86.89476832968171,82.5580078377674,20.296083487632785,2.214939681017718,637.4744086136652,16.265819933485524,37.94376113891607,13309.625194014796,39.559163132641785,11.985364965087667,772.0865511690301,48.969288273102414,2.761766824101676,451.7252819682456,34.75547463910831
2024-01-21_2,12.0,2028.8417,1.54,380.85,1.43,2.81,6.96,0.035,36.63,12474.65,41.42,11.5,8.42,0.81,0.7,81.14,0.11,2.32,6.39,0.01,1.95,752.08,0.65,53.12,8.95,0.39,0.64,45.47,0.08,0.22,5.8,0.01,2.837142857142857,552.3485714285714,0.5614285714285714,1.7085714285714282,35.49428571428571,0.0514285714285714,0.3842857142857143,35.31857142857143,0.1228571428571428,0.1171428571428571,4.347142857142857,0.0114285714285714,71.25879482622071,91.57705203093934,89.94033514607823,85.25592912521863,11.09326796841168,2.1244396926169804,707.6015596727498,21.25437584745729,50.34390367177037,12474.651156785005,43.32047743540232,11.466233309015342,752.4007785806423,50.40239453514399,2.9211059038071894,551.5780558728557,35.92962687932159
2024-01-22_1,12.0,1992.21186,1.25,346.43,1.12,2.86,6.816,0.04,22.84,10348.85,40.96,13.14,8.08,1.05,0.54,83.7,0.12,2.69,6.94,0.02,2.17,677.46,0.68,51.3,9.15,0.47,0.49,48.55,0.08,0.47,6.65,0.01,2.06,436.2114285714285,0.3671428571428573,1.8257142857142856,38.175714285714285,0.0542857142857143,0.2742857142857143,34.31999999999999,0.1699999999999999,0.16,4.921428571428572,0.01,73.55805412689028,91.20975197335954,89.278911098292,82.54589408548827,18.90775932448053,1.5912279734798482,629.4950079575739,20.635266603278648,52.61081964511291,10348.8304789452,40.4696302583039,12.993469322053729,677.8415664735758,48.52531614327838,2.158551765333994,435.8142113094275,38.50496363395814
2024-01-22_2,12.0,2116.40286,1.66,486.14,1.34,3.2,7.495,0.045,32.45,13144.96,44.48,11.73,8.49,0.86,0.72,85.57,0.12,2.95,6.8,0.02,2.19,681.08,0.69,49.86,10.42,0.46,0.65,50.84,0.09,0.23,6.53,0.01,2.954285714285714,628.39,0.9457142857142856,3.7357142857142858,36.294285714285714,0.09,0.3614285714285714,38.12,0.1642857142857142,0.1614285714285714,5.121428571428572,0.0128571428571428,75.07278282901997,92.973083163322,90.98899939597356,81.46130720453522,10.865077191867895,2.517193793821625,956.570381178605,28.060681358904223,56.00136068023963,13144.96512661117,43.22594098716557,11.713465726157471,681.3930537641629,49.56466825709311,3.065075283861873,627.6734851799707,36.58400040242252
2024-01-23_1,11.3,1871.614,1.89,435.39,1.06,2.29,7.008,0.033,37.63,14581.42,38.65,12.55,8.26,0.92,0.58,84.11,0.11,2.25,6.5,0.02,1.84,804.76,0.72,51.47,10.89,0.48,0.39,50.84,0.09,0.23,6.06,0.01,2.541428571428572,479.0371428571429,0.3899999999999999,1.714285714285714,36.40428571428571,0.0528571428571428,0.3042857142857142,37.56,0.1671428571428571,0.1671428571428571,5.148571428571429,0.0128571428571428,78.54443481899837,92.19568520271147,88.29873710643953,80.76677436443543,15.769858151309426,2.0806140350837503,751.2860643020205,17.525441816827772,39.5128590385994,14581.335809801556,38.64418416211697,12.3611829024949,804.9215041279995,49.0388666570268,2.606311818347789,479.05318142769727,36.51385548505539
2024-01-23_2,12.0,2126.8505,1.55,485.71,1.11,2.47,6.549,0.035,36.47,15300.04,41.94,12.28,8.36,0.93,0.59,89.08,0.1,2.22,6.42,0.02,1.87,791.52,0.67,49.9,10.75,0.45,0.55,62.08,0.08,0.19,5.77,0.01,3.0442857142857145,664.1800000000001,0.4771428571428571,1.86,36.52,0.06,0.35,41.614285714285714,0.15,0.1414285714285714,5.058571428571429,0.0114285714285714,76.21323784042502,92.2286765357214,90.68386016483736,78.4697163149479,17.826746267022642,2.4886684201409395,952.75226099099,22.760559092847583,39.1674587690601,15299.915419756931,41.040579516173686,12.344205339888134,791.3176605275012,51.069756843540326,3.172373045120346,664.335108615346,36.51312531748052
2024-01-24_1,11.9,1896.64104,1.55,426.0,0.74,2.13,5.495,0.033,35.79,15317.58,42.68,12.04,7.6,0.91,0.35,98.48,0.13,2.41,6.44,0.02,1.4,795.47,0.9,52.61,10.12,0.46,0.25,56.84,0.12,0.33,5.99,0.01,2.242857142857143,560.7871428571428,0.51,2.322857142857143,38.068714285714286,0.056,0.2642857142857143,33.57,0.1385714285714285,0.1428571428571428,4.416142857142857,0.0102857142857142,83.6055887579787,93.04487178666253,83.85461416581023,83.47732587194521,25.401844868337704,1.84630471071873,751.7737999072531,15.27349250167026,46.30649240471584,15317.493534741508,37.41983666497143,11.598587202475551,795.9983472262472,44.29289918071369,2.089467462658481,560.7555446467014,37.948686741181945
2024-01-24_2,12.0,2094.04783,1.15,413.09,0.86,2.48,5.737,0.035,29.19,16103.72,52.58,8.46,5.99,0.94,0.4,118.96,0.15,2.65,6.77,0.02,1.4,719.64,0.68,51.75,10.58,0.43,0.3,52.74,0.11,0.26,6.24,0.01,2.3271428571428574,616.4514285714286,0.5285714285714286,2.237142857142857,37.86014285714285,0.0574285714285714,0.27,37.58428571428571,0.1228571428571428,0.13,4.160428571428572,0.0102857142857142,76.96440758486503,92.16590437081078,84.74799409412297,90.79053338871024,14.760450871889862,1.564280762946523,797.2629246537366,18.98731365948224,67.48728978235786,16103.67964613877,49.27677137647146,8.25817312257063,720.6625363266277,33.117227216432084,2.307278830525073,615.5500805604487,38.29465984876781
2024-01-25_1,11.728571428571428,2042.2037228571428,1.1,429.89,1.05,2.75,6.985,0.027,21.78,13096.37,45.15,10.58,7.88,0.73,0.4,100.35,0.16,2.99,7.74,0.01,1.2,702.03,0.6,53.03,10.18,0.33,0.3,59.38,0.14,0.25,7.28,0.0128571428571428,2.1885714285714286,546.8885714285714,0.4242857142857143,1.455714285714286,39.84,0.0557142857142857,0.2942857142857142,41.83571428571428,0.14,0.1314285714285714,5.034285714285714,0.01,80.19490103704713,91.4287251360363,86.7200485990665,87.21253219696926,18.24038570216629,1.480615862467176,802.6737694126949,21.962315543137837,61.07259896634482,13096.353302467707,42.41121735210456,10.364538841456458,702.3757029164642,48.15754580403761,2.0139739863362798,546.2114308503274,40.32068320900824
2024-01-25_2,12.0,2059.0231511428574,1.55,671.08,1.56,3.65,8.491,0.041,24.39,14748.54,46.68,12.06,8.2,0.64,0.4,104.68,0.14,3.03,7.37,0.01,1.0,695.02,0.53,49.55,10.42,0.34,0.3,67.88,0.12,0.22,6.98,0.01,2.18,466.88000000000005,0.3757142857142858,1.6285714285714286,37.79,0.0514285714285714,0.3042857142857142,38.86714285714285,0.1328571428571428,0.17,4.574285714285715,0.0114285714285714,88.63748211978569,95.11428014831262,92.07898219103872,80.13383871138952,32.01399088776462,2.3882320897871168,1314.2598847900467,34.90260444694,57.54210267129861,14748.518791391789,43.82564315591279,12.117177034588536,695.0582750067463,49.5450357555486,1.7199410912148805,466.84351651534536,38.354687991383805
2024-01-26_1,12.0,2017.906563142857,1.7,842.56,2.05,3.93,9.566,0.045,20.18,14165.98,48.77,10.66,7.08,0.7,0.4,119.81,0.15,3.13,7.86,0.02,1.0,702.25,0.57,51.04,11.34,0.34,0.25,77.68,0.14,0.26,8.1,0.01,2.225714285714286,861.5257142857143,0.5957142857142856,1.7414285714285715,39.135714285714286,0.0614285714285714,0.3614285714285714,48.62571428571429,0.1514285714285714,0.1214285714285714,5.262857142857143,0.01,85.00266801615044,95.0775037122361,93.50704693886932,81.39724864866966,16.519470146293322,2.4846002051451426,1616.5147154374686,46.99449091210323,63.768967647254975,14165.965111765518,45.260064725512414,10.675589044900644,702.564358286566,49.41540201110742,2.0811063360996207,860.8026312906329,39.92052924260671
2024-01-26_2,11.142857142857142,1913.1239291428567,1.8,608.67,1.45,2.81,8.418,0.038,26.58,14424.24,45.33,10.97,7.94,0.89,0.45,92.58,0.12,2.29,6.97,0.02,1.0,846.06,0.58,49.71,10.86,0.4,0.25,62.69,0.1,0.17,6.81,0.01,2.251428571428572,539.7428571428572,0.3971428571428571,1.5142857142857142,38.30428571428571,0.0528571428571428,0.32,37.41714285714285,0.1171428571428571,0.1285714285714286,4.5600000000000005,0.0114285714285714,84.41405315455961,94.58716566798624,92.62000917096928,76.72102056352712,26.24572557788451,2.216094216979536,1101.4307944716757,29.588669821249656,36.22048703171099,14424.195734455065,42.94890066208554,11.127628703944325,845.8452837247369,51.45961393161852,2.0568817241007493,539.4917230156988,39.040616959267616
2024-01-27_1,11.32857142857143,1859.7757571428567,1.25,422.9,0.86,2.15,6.491,0.033,32.38,15096.34,45.62,11.17,7.92,0.76,0.4,85.68,0.12,2.09,6.48,0.02,1.2,734.68,0.56,50.62,10.99,0.34,0.3,49.04,0.09,0.17,6.19,0.01,2.257142857142857,574.8785714285714,0.5242857142857142,2.1671428571428573,38.30014285714286,0.0574285714285714,0.2742857142857143,35.79,0.1285714285714285,0.1342857142857142,4.2490000000000006,0.0102857142857142,82.02082611030512,92.36228461855042,88.36190213881325,84.77613855177405,14.65697346606942,1.6208979406225412,726.4286004011999,17.454151797653612,42.25133790200975,15096.318016526951,41.77571773204282,10.90522750805632,735.1326310616801,43.522259551023886,2.1542995445681843,574.0111764370007,38.82745756995816
2024-01-27_2,10.657142857142857,1779.2192042857143,1.1,315.49,0.78,1.71,5.875,0.026,27.58,12286.58,46.13,10.07,7.4,0.82,0.4,68.82,0.11,1.71,5.76,0.01,1.6,788.94,0.65,52.39,10.3,0.3,0.25,44.05,0.09,0.15,5.87,0.01,2.472857142857143,694.9857142857143,0.7142857142857142,2.605714285714286,37.66685714285714,0.0635714285714285,0.25,31.538571428571423,0.0842857142857142,0.09,3.601,0.0077142857142857,74.83324692551554,90.71044525432156,88.7562879121993,82.98942028587825,13.09742183841892,1.2113015885360552,509.1811935987752,15.20390204119664,28.95313580498247,12286.547657492416,42.325262050010096,9.9229754569865,789.0084060127816,49.95498620200085,2.466314034912724,693.4942149047392,38.35203116231874
2024-01-28_1,11.728571428571428,1778.3283628571428,1.13,332.53,0.79,1.93,5.796,0.033,31.65,12700.45,46.97,10.29,8.17,0.77,0.54,78.31,0.12,2.03,6.97,0.02,1.37,772.73,0.7,52.97,10.54,0.34,0.39,49.01,0.1,0.22,5.68,0.01,2.2857142857142856,570.9485714285714,0.4814285714285714,2.1228571428571428,37.66828571428572,0.0551428571428571,0.2942857142857143,33.11857142857143,0.1,0.1157142857142857,4.299857142857142,0.009,71.87092566727648,90.91303363471349,87.51272198404342,83.8329503908073,17.904032652199618,1.3652363088779886,537.6119789918438,15.37909313156866,34.769656416274145,12700.466567389689,42.938071822274864,10.097296495297757,772.9168601075886,49.30080782805175,2.347550230241044,570.6593491002575,38.0373094453692
2024-01-28_2,11.885714285714286,2063.572422,1.13,380.13,0.73,2.17,6.126,0.027,24.51,12726.43,44.48,11.16,7.75,0.81,0.45,98.27,0.15,1.92,7.3,0.01,1.05,798.12,0.81,52.23,10.02,0.3,0.4,60.88,0.13,0.26,6.88,0.01,2.2314285714285718,471.30285714285714,0.3757142857142859,1.871428571428572,38.13142857142857,0.0528571428571428,0.2742857142857143,37.355714285714285,0.1671428571428571,0.1614285714285714,4.911428571428571,0.0114285714285714,74.30316007854087,91.3736965010056,83.53884962439157,82.07107262790603,28.02839325120753,1.514832433511479,716.7588367754524,17.25346196370816,45.00010226422144,12726.40521081975,37.4595286723504,10.922878337151616,798.7778109107986,44.01933432243989,2.2858597634093685,471.2189186706442,38.02418459458666
2024-01-29_1,11.685714285714283,2032.5008277142856,0.95,310.47,0.75,1.84,6.46,0.026,20.17,10918.86,38.4,12.79,7.71,0.77,0.53,86.09,0.14,2.05,7.26,0.01,1.02,744.62,0.64,51.87,9.78,0.35,0.4,55.06,0.14,0.27,7.07,0.01,2.064285714285714,446.9257142857142,0.3957142857142856,1.7199999999999998,37.25285714285714,0.0485714285714286,0.26,33.53,0.1699999999999999,0.1571428571428571,4.908571428571428,0.01,69.11163534985089,90.42623914095395,82.0830938120751,80.48332922405007,26.533705630753,1.1853992816330905,570.617177606326,14.90394165405908,40.382601025095205,10918.87085615364,35.40186304891741,12.293390891225627,745.028295790979,45.11501740831064,2.1780161420765336,446.676112036534,37.42287230644077
2024-01-29_2,11.928571428571429,2089.3645454285715,1.0,463.08,1.2,2.67,7.222,0.033,22.5,12764.98,40.37,10.19,8.17,0.71,0.4399999999999999,90.71,0.13,2.34,6.93,0.01,1.13,894.69,0.69,52.67,10.98,0.34,0.35,62.3,0.12,0.22,6.96,0.01,2.2457142857142856,540.2714285714286,0.4128571428571429,1.58,39.75857142857143,0.0514285714285714,0.2985714285714286,40.40285714285714,0.1428571428571428,0.14,4.924285714285714,0.01,74.84811331966722,92.17931901928236,89.06759149144864,78.41813024494996,23.826850767953385,1.6282590963433434,891.8744869053023,24.081912425677125,37.961261637124906,12764.98840356607,39.23063382690795,10.31865112400561,894.3734679694454,54.82460804871288,2.229700388328988,539.9801142575335,40.08991307255455
